#    L    TT             EE             BB             TE          
  3173   0.174315E+02   0.658643E+00   0.127302E-01  -0.962131E+00
  3174   0.173988E+02   0.657370E+00   0.127152E-01  -0.962535E+00
  3175   0.173666E+02   0.656087E+00   0.127001E-01  -0.962924E+00
  3176   0.173339E+02   0.654801E+00   0.126850E-01  -0.963296E+00
  3177   0.173015E+02   0.653490E+00   0.126700E-01  -0.963644E+00
  3178   0.172695E+02   0.652177E+00   0.126550E-01  -0.963978E+00
  3179   0.172364E+02   0.650841E+00   0.126400E-01  -0.964300E+00
  3180   0.172036E+02   0.649503E+00   0.126251E-01  -0.964644E+00
  3181   0.171719E+02   0.648142E+00   0.126102E-01  -0.964906E+00
  3182   0.171406E+02   0.646774E+00   0.125952E-01  -0.965127E+00
  3183   0.171096E+02   0.645390E+00   0.125804E-01  -0.965384E+00
  3184   0.170775E+02   0.643999E+00   0.125655E-01  -0.965604E+00
  3185   0.170465E+02   0.642594E+00   0.125507E-01  -0.965715E+00
  3186   0.170151E+02   0.641190E+00   0.125358E-01  -0.965869E+00
  3187   0.169848E+02   0.639758E+00   0.125210E-01  -0.965993E+00
  3188   0.169534E+02   0.638297E+00   0.125063E-01  -0.966091E+00
  3189   0.169231E+02   0.636839E+00   0.124915E-01  -0.966164E+00
  3190   0.168925E+02   0.635375E+00   0.124768E-01  -0.966140E+00
  3191   0.168622E+02   0.633892E+00   0.124621E-01  -0.966171E+00
  3192   0.168316E+02   0.632397E+00   0.124474E-01  -0.966110E+00
  3193   0.168014E+02   0.630891E+00   0.124327E-01  -0.966034E+00
  3194   0.167723E+02   0.629374E+00   0.124181E-01  -0.965945E+00
  3195   0.167428E+02   0.627853E+00   0.124034E-01  -0.965845E+00
  3196   0.167130E+02   0.626315E+00   0.123888E-01  -0.965662E+00
  3197   0.166836E+02   0.624766E+00   0.123742E-01  -0.965324E+00
  3198   0.166539E+02   0.623223E+00   0.123597E-01  -0.965131E+00
  3199   0.166253E+02   0.621656E+00   0.123451E-01  -0.964861E+00
  3200   0.165963E+02   0.620087E+00   0.123306E-01  -0.964443E+00
  3201   0.165670E+02   0.618509E+00   0.123161E-01  -0.964175E+00
  3202   0.165382E+02   0.616909E+00   0.123016E-01  -0.963763E+00
  3203   0.165097E+02   0.615322E+00   0.122871E-01  -0.963285E+00
  3204   0.164809E+02   0.613719E+00   0.122727E-01  -0.962893E+00
  3205   0.164525E+02   0.612100E+00   0.122583E-01  -0.962367E+00
  3206   0.164238E+02   0.610472E+00   0.122438E-01  -0.961709E+00
  3207   0.163962E+02   0.608844E+00   0.122295E-01  -0.961220E+00
  3208   0.163676E+02   0.607199E+00   0.122151E-01  -0.960531E+00
  3209   0.163387E+02   0.605554E+00   0.122007E-01  -0.959868E+00
  3210   0.163110E+02   0.603899E+00   0.121864E-01  -0.959159E+00
  3211   0.162829E+02   0.602244E+00   0.121721E-01  -0.958555E+00
  3212   0.162546E+02   0.600580E+00   0.121578E-01  -0.957612E+00
  3213   0.162267E+02   0.598906E+00   0.121435E-01  -0.956780E+00
  3214   0.161992E+02   0.597224E+00   0.121293E-01  -0.955911E+00
  3215   0.161707E+02   0.595533E+00   0.121151E-01  -0.955008E+00
  3216   0.161434E+02   0.593840E+00   0.121009E-01  -0.953999E+00
  3217   0.161158E+02   0.592138E+00   0.120867E-01  -0.953034E+00
  3218   0.160879E+02   0.590434E+00   0.120725E-01  -0.951967E+00
  3219   0.160605E+02   0.588728E+00   0.120584E-01  -0.950948E+00
  3220   0.160328E+02   0.587005E+00   0.120442E-01  -0.949830E+00
  3221   0.160056E+02   0.585279E+00   0.120301E-01  -0.948616E+00
  3222   0.159789E+02   0.583550E+00   0.120161E-01  -0.947455E+00
  3223   0.159511E+02   0.581826E+00   0.120020E-01  -0.946201E+00
  3224   0.159231E+02   0.580091E+00   0.119880E-01  -0.944930E+00
  3225   0.158956E+02   0.578346E+00   0.119740E-01  -0.943642E+00
  3226   0.158686E+02   0.576604E+00   0.119600E-01  -0.942267E+00
  3227   0.158406E+02   0.574858E+00   0.119460E-01  -0.940878E+00
  3228   0.158132E+02   0.573109E+00   0.119320E-01  -0.939478E+00
  3229   0.157855E+02   0.571354E+00   0.119181E-01  -0.937994E+00
  3230   0.157591E+02   0.569588E+00   0.119042E-01  -0.936427E+00
  3231   0.157310E+02   0.567832E+00   0.118903E-01  -0.934854E+00
  3232   0.157042E+02   0.566070E+00   0.118764E-01  -0.933275E+00
  3233   0.156765E+02   0.564302E+00   0.118625E-01  -0.931617E+00
  3234   0.156479E+02   0.562529E+00   0.118487E-01  -0.929957E+00
  3235   0.156206E+02   0.560749E+00   0.118349E-01  -0.928146E+00
  3236   0.155954E+02   0.558978E+00   0.118211E-01  -0.926410E+00
  3237   0.155685E+02   0.557199E+00   0.118073E-01  -0.924601E+00
  3238   0.155408E+02   0.555421E+00   0.117935E-01  -0.922721E+00
  3239   0.155136E+02   0.553643E+00   0.117798E-01  -0.920771E+00
  3240   0.154864E+02   0.551865E+00   0.117660E-01  -0.918751E+00
  3241   0.154597E+02   0.550086E+00   0.117523E-01  -0.916814E+00
  3242   0.154323E+02   0.548299E+00   0.117386E-01  -0.914810E+00
  3243   0.154054E+02   0.546525E+00   0.117249E-01  -0.912741E+00
  3244   0.153777E+02   0.544742E+00   0.117113E-01  -0.910610E+00
  3245   0.153522E+02   0.542973E+00   0.116976E-01  -0.908491E+00
  3246   0.153258E+02   0.541194E+00   0.116840E-01  -0.906238E+00
  3247   0.152979E+02   0.539420E+00   0.116703E-01  -0.904074E+00
  3248   0.152713E+02   0.537644E+00   0.116567E-01  -0.901778E+00
  3249   0.152417E+02   0.535880E+00   0.116432E-01  -0.899501E+00
  3250   0.152143E+02   0.534106E+00   0.116296E-01  -0.897169E+00
  3251   0.151876E+02   0.532351E+00   0.116160E-01  -0.894783E+00
  3252   0.151600E+02   0.530592E+00   0.116025E-01  -0.892345E+00
  3253   0.151324E+02   0.528835E+00   0.115890E-01  -0.889929E+00
  3254   0.151055E+02   0.527081E+00   0.115755E-01  -0.887462E+00
  3255   0.150777E+02   0.525336E+00   0.115620E-01  -0.885019E+00
  3256   0.150507E+02   0.523600E+00   0.115485E-01  -0.882451E+00
  3257   0.150237E+02   0.521863E+00   0.115351E-01  -0.879834E+00
  3258   0.149959E+02   0.520125E+00   0.115217E-01  -0.877243E+00
  3259   0.149681E+02   0.518402E+00   0.115083E-01  -0.874604E+00
  3260   0.149402E+02   0.516676E+00   0.114949E-01  -0.871991E+00
  3261   0.149131E+02   0.514955E+00   0.114815E-01  -0.869256E+00
  3262   0.148853E+02   0.513239E+00   0.114681E-01  -0.866549E+00
  3263   0.148574E+02   0.511534E+00   0.114548E-01  -0.863795E+00
  3264   0.148296E+02   0.509817E+00   0.114415E-01  -0.860995E+00
  3265   0.148017E+02   0.508117E+00   0.114282E-01  -0.858149E+00
  3266   0.147739E+02   0.506419E+00   0.114149E-01  -0.855331E+00
  3267   0.147462E+02   0.504723E+00   0.114016E-01  -0.852467E+00
  3268   0.147177E+02   0.503042E+00   0.113884E-01  -0.849558E+00
  3269   0.146900E+02   0.501354E+00   0.113751E-01  -0.846676E+00
  3270   0.146616E+02   0.499681E+00   0.113619E-01  -0.843749E+00
  3271   0.146333E+02   0.498014E+00   0.113487E-01  -0.840776E+00
  3272   0.146042E+02   0.496360E+00   0.113355E-01  -0.837683E+00
  3273   0.145768E+02   0.494704E+00   0.113224E-01  -0.834692E+00
  3274   0.145479E+02   0.493053E+00   0.113092E-01  -0.831579E+00
  3275   0.145192E+02   0.491414E+00   0.112961E-01  -0.828494E+00
  3276   0.144913E+02   0.489778E+00   0.112830E-01  -0.825436E+00
  3277   0.144627E+02   0.488161E+00   0.112699E-01  -0.822330E+00
  3278   0.144335E+02   0.486546E+00   0.112568E-01  -0.819176E+00
  3279   0.144044E+02   0.484933E+00   0.112437E-01  -0.815974E+00
  3280   0.143762E+02   0.483329E+00   0.112307E-01  -0.812796E+00
  3281   0.143467E+02   0.481726E+00   0.112176E-01  -0.809644E+00
  3282   0.143180E+02   0.480146E+00   0.112046E-01  -0.806367E+00
  3283   0.142887E+02   0.478566E+00   0.111916E-01  -0.803187E+00
  3284   0.142604E+02   0.476999E+00   0.111786E-01  -0.799957E+00
  3285   0.142307E+02   0.475439E+00   0.111656E-01  -0.796675E+00
  3286   0.142019E+02   0.473885E+00   0.111526E-01  -0.793266E+00
  3287   0.141726E+02   0.472335E+00   0.111397E-01  -0.790027E+00
  3288   0.141434E+02   0.470813E+00   0.111267E-01  -0.786660E+00
  3289   0.141144E+02   0.469287E+00   0.111138E-01  -0.783314E+00
  3290   0.140849E+02   0.467771E+00   0.111009E-01  -0.779913E+00
  3291   0.140563E+02   0.466274E+00   0.110880E-01  -0.776606E+00
  3292   0.140264E+02   0.464786E+00   0.110751E-01  -0.773169E+00
  3293   0.139967E+02   0.463300E+00   0.110622E-01  -0.769750E+00
  3294   0.139679E+02   0.461830E+00   0.110494E-01  -0.766350E+00
  3295   0.139386E+02   0.460376E+00   0.110365E-01  -0.762892E+00
  3296   0.139088E+02   0.458915E+00   0.110237E-01  -0.759452E+00
  3297   0.138784E+02   0.457483E+00   0.110109E-01  -0.756103E+00
  3298   0.138490E+02   0.456050E+00   0.109981E-01  -0.752621E+00
  3299   0.138190E+02   0.454631E+00   0.109853E-01  -0.749231E+00
  3300   0.137885E+02   0.453218E+00   0.109725E-01  -0.745782E+00
  3301   0.137583E+02   0.451833E+00   0.109597E-01  -0.742348E+00
  3302   0.137282E+02   0.450445E+00   0.109470E-01  -0.738929E+00
  3303   0.136991E+02   0.449083E+00   0.109343E-01  -0.735448E+00
  3304   0.136695E+02   0.447709E+00   0.109216E-01  -0.732051E+00
  3305   0.136394E+02   0.446360E+00   0.109089E-01  -0.728589E+00
  3306   0.136094E+02   0.445028E+00   0.108962E-01  -0.725135E+00
  3307   0.135783E+02   0.443690E+00   0.108835E-01  -0.721612E+00
  3308   0.135481E+02   0.442375E+00   0.108709E-01  -0.718242E+00
  3309   0.135166E+02   0.441074E+00   0.108582E-01  -0.714800E+00
  3310   0.134861E+02   0.439781E+00   0.108456E-01  -0.711359E+00
  3311   0.134559E+02   0.438494E+00   0.108330E-01  -0.707843E+00
  3312   0.134252E+02   0.437221E+00   0.108204E-01  -0.704474E+00
  3313   0.133947E+02   0.435960E+00   0.108079E-01  -0.701028E+00
  3314   0.133637E+02   0.434711E+00   0.107953E-01  -0.697576E+00
  3315   0.133330E+02   0.433466E+00   0.107828E-01  -0.694192E+00
  3316   0.133018E+02   0.432241E+00   0.107703E-01  -0.690726E+00
  3317   0.132708E+02   0.431018E+00   0.107577E-01  -0.687325E+00
  3318   0.132394E+02   0.429814E+00   0.107452E-01  -0.683838E+00
  3319   0.132090E+02   0.428627E+00   0.107328E-01  -0.680414E+00
  3320   0.131773E+02   0.427442E+00   0.107203E-01  -0.677050E+00
  3321   0.131467E+02   0.426266E+00   0.107078E-01  -0.673671E+00
  3322   0.131149E+02   0.425106E+00   0.106954E-01  -0.670275E+00
  3323   0.130834E+02   0.423940E+00   0.106830E-01  -0.666861E+00
  3324   0.130529E+02   0.422805E+00   0.106705E-01  -0.663575E+00
  3325   0.130212E+02   0.421677E+00   0.106581E-01  -0.660194E+00
  3326   0.129905E+02   0.420556E+00   0.106458E-01  -0.656864E+00
  3327   0.129587E+02   0.419458E+00   0.106334E-01  -0.653509E+00
  3328   0.129271E+02   0.418366E+00   0.106210E-01  -0.650203E+00
  3329   0.128958E+02   0.417281E+00   0.106087E-01  -0.646943E+00
  3330   0.128649E+02   0.416209E+00   0.105963E-01  -0.643580E+00
  3331   0.128327E+02   0.415150E+00   0.105840E-01  -0.640268E+00
  3332   0.128024E+02   0.414105E+00   0.105717E-01  -0.636968E+00
  3333   0.127708E+02   0.413072E+00   0.105594E-01  -0.633715E+00
  3334   0.127395E+02   0.412044E+00   0.105471E-01  -0.630523E+00
  3335   0.127078E+02   0.411029E+00   0.105348E-01  -0.627324E+00
  3336   0.126764E+02   0.410025E+00   0.105225E-01  -0.624086E+00
  3337   0.126453E+02   0.409040E+00   0.105103E-01  -0.620904E+00
  3338   0.126130E+02   0.408060E+00   0.104980E-01  -0.617754E+00
  3339   0.125825E+02   0.407090E+00   0.104858E-01  -0.614612E+00
  3340   0.125507E+02   0.406131E+00   0.104736E-01  -0.611477E+00
  3341   0.125185E+02   0.405197E+00   0.104614E-01  -0.608377E+00
  3342   0.124873E+02   0.404259E+00   0.104492E-01  -0.605288E+00
  3343   0.124557E+02   0.403338E+00   0.104370E-01  -0.602216E+00
  3344   0.124244E+02   0.402426E+00   0.104248E-01  -0.599174E+00
  3345   0.123925E+02   0.401524E+00   0.104127E-01  -0.596146E+00
  3346   0.123617E+02   0.400623E+00   0.104006E-01  -0.593146E+00
  3347   0.123304E+02   0.399746E+00   0.103884E-01  -0.590156E+00
  3348   0.122972E+02   0.398870E+00   0.103763E-01  -0.587199E+00
  3349   0.122657E+02   0.398010E+00   0.103642E-01  -0.584273E+00
  3350   0.122345E+02   0.397165E+00   0.103522E-01  -0.581369E+00
  3351   0.122035E+02   0.396320E+00   0.103401E-01  -0.578486E+00
  3352   0.121714E+02   0.395490E+00   0.103281E-01  -0.575636E+00
  3353   0.121395E+02   0.394690E+00   0.103160E-01  -0.572817E+00
  3354   0.121078E+02   0.393875E+00   0.103040E-01  -0.570021E+00
  3355   0.120757E+02   0.393067E+00   0.102920E-01  -0.567244E+00
  3356   0.120445E+02   0.392258E+00   0.102800E-01  -0.564499E+00
  3357   0.120122E+02   0.391472E+00   0.102681E-01  -0.561770E+00
  3358   0.119808E+02   0.390692E+00   0.102561E-01  -0.559077E+00
  3359   0.119496E+02   0.389919E+00   0.102442E-01  -0.556411E+00
  3360   0.119187E+02   0.389167E+00   0.102322E-01  -0.553761E+00
  3361   0.118874E+02   0.388408E+00   0.102203E-01  -0.551158E+00
  3362   0.118555E+02   0.387669E+00   0.102084E-01  -0.548560E+00
  3363   0.118238E+02   0.386938E+00   0.101965E-01  -0.545997E+00
  3364   0.117932E+02   0.386205E+00   0.101846E-01  -0.543460E+00
  3365   0.117613E+02   0.385494E+00   0.101728E-01  -0.540954E+00
  3366   0.117296E+02   0.384782E+00   0.101609E-01  -0.538470E+00
  3367   0.116989E+02   0.384091E+00   0.101491E-01  -0.536006E+00
  3368   0.116677E+02   0.383392E+00   0.101373E-01  -0.533577E+00
  3369   0.116368E+02   0.382706E+00   0.101254E-01  -0.531181E+00
  3370   0.116046E+02   0.382028E+00   0.101136E-01  -0.528808E+00
  3371   0.115741E+02   0.381356E+00   0.101019E-01  -0.526459E+00
  3372   0.115424E+02   0.380698E+00   0.100901E-01  -0.524137E+00
  3373   0.115116E+02   0.380047E+00   0.100783E-01  -0.521851E+00
  3374   0.114811E+02   0.379395E+00   0.100666E-01  -0.519598E+00
  3375   0.114493E+02   0.378758E+00   0.100548E-01  -0.517363E+00
  3376   0.114177E+02   0.378120E+00   0.100431E-01  -0.515159E+00
  3377   0.113871E+02   0.377490E+00   0.100314E-01  -0.512992E+00
  3378   0.113567E+02   0.376867E+00   0.100197E-01  -0.510846E+00
  3379   0.113257E+02   0.376258E+00   0.100080E-01  -0.508735E+00
  3380   0.112950E+02   0.375643E+00   0.999630E-02  -0.506658E+00
  3381   0.112652E+02   0.375050E+00   0.998463E-02  -0.504614E+00
  3382   0.112348E+02   0.374450E+00   0.997298E-02  -0.502593E+00
  3383   0.112039E+02   0.373866E+00   0.996133E-02  -0.500603E+00
  3384   0.111739E+02   0.373274E+00   0.994971E-02  -0.498642E+00
  3385   0.111433E+02   0.372699E+00   0.993809E-02  -0.496717E+00
  3386   0.111136E+02   0.372132E+00   0.992649E-02  -0.494818E+00
  3387   0.110834E+02   0.371567E+00   0.991490E-02  -0.492945E+00
  3388   0.110533E+02   0.371002E+00   0.990333E-02  -0.491119E+00
  3389   0.110218E+02   0.370447E+00   0.989177E-02  -0.489309E+00
  3390   0.109920E+02   0.369893E+00   0.988023E-02  -0.487544E+00
  3391   0.109638E+02   0.369356E+00   0.986870E-02  -0.485808E+00
  3392   0.109335E+02   0.368814E+00   0.985718E-02  -0.484091E+00
  3393   0.109041E+02   0.368274E+00   0.984568E-02  -0.482417E+00
  3394   0.108740E+02   0.367751E+00   0.983420E-02  -0.480767E+00
  3395   0.108456E+02   0.367215E+00   0.982273E-02  -0.479142E+00
  3396   0.108157E+02   0.366704E+00   0.981127E-02  -0.477555E+00
  3397   0.107860E+02   0.366181E+00   0.979983E-02  -0.475998E+00
  3398   0.107564E+02   0.365668E+00   0.978840E-02  -0.474470E+00
  3399   0.107276E+02   0.365157E+00   0.977699E-02  -0.472969E+00
  3400   0.106982E+02   0.364642E+00   0.976559E-02  -0.471502E+00
  3401   0.106696E+02   0.364138E+00   0.975421E-02  -0.470053E+00
  3402   0.106411E+02   0.363629E+00   0.974284E-02  -0.468644E+00
  3403   0.106112E+02   0.363124E+00   0.973149E-02  -0.467252E+00
  3404   0.105821E+02   0.362623E+00   0.972015E-02  -0.465890E+00
  3405   0.105531E+02   0.362119E+00   0.970882E-02  -0.464565E+00
  3406   0.105250E+02   0.361628E+00   0.969751E-02  -0.463263E+00
  3407   0.104969E+02   0.361127E+00   0.968621E-02  -0.461988E+00
  3408   0.104681E+02   0.360631E+00   0.967493E-02  -0.460735E+00
  3409   0.104394E+02   0.360135E+00   0.966366E-02  -0.459515E+00
  3410   0.104114E+02   0.359652E+00   0.965240E-02  -0.458323E+00
  3411   0.103828E+02   0.359168E+00   0.964115E-02  -0.457149E+00
  3412   0.103550E+02   0.358685E+00   0.962992E-02  -0.455994E+00
  3413   0.103265E+02   0.358193E+00   0.961870E-02  -0.454878E+00
  3414   0.102995E+02   0.357710E+00   0.960749E-02  -0.453794E+00
  3415   0.102711E+02   0.357228E+00   0.959630E-02  -0.452728E+00
  3416   0.102442E+02   0.356746E+00   0.958511E-02  -0.451678E+00
  3417   0.102159E+02   0.356267E+00   0.957394E-02  -0.450666E+00
  3418   0.101890E+02   0.355788E+00   0.956279E-02  -0.449677E+00
  3419   0.101622E+02   0.355320E+00   0.955164E-02  -0.448704E+00
  3420   0.101347E+02   0.354839E+00   0.954051E-02  -0.447762E+00
  3421   0.101079E+02   0.354361E+00   0.952939E-02  -0.446842E+00
  3422   0.100812E+02   0.353886E+00   0.951828E-02  -0.445952E+00
  3423   0.100544E+02   0.353407E+00   0.950719E-02  -0.445077E+00
  3424   0.100277E+02   0.352932E+00   0.949610E-02  -0.444232E+00
  3425   0.100016E+02   0.352469E+00   0.948504E-02  -0.443409E+00
  3426   0.997486E+01   0.351988E+00   0.947398E-02  -0.442600E+00
  3427   0.994882E+01   0.351505E+00   0.946294E-02  -0.441822E+00
  3428   0.992275E+01   0.351034E+00   0.945191E-02  -0.441066E+00
  3429   0.989666E+01   0.350554E+00   0.944090E-02  -0.440332E+00
  3430   0.986978E+01   0.350080E+00   0.942990E-02  -0.439620E+00
  3431   0.984362E+01   0.349605E+00   0.941892E-02  -0.438931E+00
  3432   0.981889E+01   0.349129E+00   0.940794E-02  -0.438250E+00
  3433   0.979337E+01   0.348653E+00   0.939699E-02  -0.437606E+00
  3434   0.976705E+01   0.348170E+00   0.938605E-02  -0.436986E+00
  3435   0.974215E+01   0.347687E+00   0.937512E-02  -0.436380E+00
  3436   0.971719E+01   0.347204E+00   0.936421E-02  -0.435791E+00
  3437   0.969216E+01   0.346723E+00   0.935331E-02  -0.435224E+00
  3438   0.966706E+01   0.346236E+00   0.934243E-02  -0.434674E+00
  3439   0.964261E+01   0.345751E+00   0.933156E-02  -0.434162E+00
  3440   0.961809E+01   0.345268E+00   0.932071E-02  -0.433651E+00
  3441   0.959347E+01   0.344780E+00   0.930987E-02  -0.433164E+00
  3442   0.956877E+01   0.344287E+00   0.929905E-02  -0.432694E+00
  3443   0.954397E+01   0.343791E+00   0.928824E-02  -0.432232E+00
  3444   0.951981E+01   0.343298E+00   0.927745E-02  -0.431788E+00
  3445   0.949556E+01   0.342801E+00   0.926667E-02  -0.431375E+00
  3446   0.947121E+01   0.342294E+00   0.925591E-02  -0.430971E+00
  3447   0.944749E+01   0.341792E+00   0.924516E-02  -0.430576E+00
  3448   0.942367E+01   0.341286E+00   0.923443E-02  -0.430191E+00
  3449   0.940048E+01   0.340779E+00   0.922371E-02  -0.429830E+00
  3450   0.937719E+01   0.340270E+00   0.921300E-02  -0.429464E+00
  3451   0.935304E+01   0.339751E+00   0.920231E-02  -0.429129E+00
  3452   0.932952E+01   0.339231E+00   0.919163E-02  -0.428798E+00
  3453   0.930737E+01   0.338703E+00   0.918096E-02  -0.428477E+00
  3454   0.928361E+01   0.338175E+00   0.917031E-02  -0.428161E+00
  3455   0.926048E+01   0.337655E+00   0.915967E-02  -0.427858E+00
  3456   0.923812E+01   0.337120E+00   0.914904E-02  -0.427569E+00
  3457   0.921511E+01   0.336579E+00   0.913843E-02  -0.427288E+00
  3458   0.919273E+01   0.336047E+00   0.912782E-02  -0.427014E+00
  3459   0.916947E+01   0.335509E+00   0.911724E-02  -0.426757E+00
  3460   0.914704E+01   0.334967E+00   0.910666E-02  -0.426510E+00
  3461   0.912523E+01   0.334419E+00   0.909610E-02  -0.426258E+00
  3462   0.910261E+01   0.333868E+00   0.908555E-02  -0.426033E+00
  3463   0.908074E+01   0.333312E+00   0.907501E-02  -0.425813E+00
  3464   0.905896E+01   0.332760E+00   0.906448E-02  -0.425605E+00
  3465   0.903733E+01   0.332206E+00   0.905397E-02  -0.425397E+00
  3466   0.901607E+01   0.331640E+00   0.904347E-02  -0.425189E+00
  3467   0.899473E+01   0.331080E+00   0.903299E-02  -0.425003E+00
  3468   0.897347E+01   0.330502E+00   0.902251E-02  -0.424819E+00
  3469   0.895242E+01   0.329930E+00   0.901205E-02  -0.424645E+00
  3470   0.893151E+01   0.329371E+00   0.900161E-02  -0.424489E+00
  3471   0.891058E+01   0.328789E+00   0.899118E-02  -0.424322E+00
  3472   0.888972E+01   0.328213E+00   0.898076E-02  -0.424167E+00
  3473   0.886890E+01   0.327621E+00   0.897035E-02  -0.424011E+00
  3474   0.884837E+01   0.327036E+00   0.895996E-02  -0.423861E+00
  3475   0.882773E+01   0.326436E+00   0.894959E-02  -0.423703E+00
  3476   0.880736E+01   0.325843E+00   0.893923E-02  -0.423569E+00
  3477   0.878704E+01   0.325244E+00   0.892888E-02  -0.423430E+00
  3478   0.876691E+01   0.324637E+00   0.891854E-02  -0.423300E+00
  3479   0.874689E+01   0.324031E+00   0.890823E-02  -0.423167E+00
  3480   0.872699E+01   0.323418E+00   0.889792E-02  -0.423046E+00
  3481   0.870705E+01   0.322807E+00   0.888763E-02  -0.422923E+00
  3482   0.868737E+01   0.322190E+00   0.887736E-02  -0.422800E+00
  3483   0.866772E+01   0.321567E+00   0.886710E-02  -0.422676E+00
  3484   0.864818E+01   0.320946E+00   0.885685E-02  -0.422554E+00
  3485   0.862883E+01   0.320319E+00   0.884662E-02  -0.422433E+00
  3486   0.860943E+01   0.319680E+00   0.883640E-02  -0.422324E+00
  3487   0.859029E+01   0.319044E+00   0.882620E-02  -0.422203E+00
  3488   0.857111E+01   0.318403E+00   0.881601E-02  -0.422087E+00
  3489   0.855211E+01   0.317757E+00   0.880584E-02  -0.421963E+00
  3490   0.853314E+01   0.317115E+00   0.879568E-02  -0.421838E+00
  3491   0.851436E+01   0.316454E+00   0.878553E-02  -0.421721E+00
  3492   0.849561E+01   0.315789E+00   0.877540E-02  -0.421605E+00
  3493   0.847705E+01   0.315128E+00   0.876528E-02  -0.421470E+00
  3494   0.845852E+01   0.314472E+00   0.875517E-02  -0.421345E+00
  3495   0.844010E+01   0.313797E+00   0.874508E-02  -0.421209E+00
  3496   0.842179E+01   0.313127E+00   0.873500E-02  -0.421071E+00
  3497   0.840360E+01   0.312447E+00   0.872493E-02  -0.420931E+00
  3498   0.838551E+01   0.311764E+00   0.871488E-02  -0.420784E+00
  3499   0.836746E+01   0.311087E+00   0.870484E-02  -0.420636E+00
  3500   0.834952E+01   0.310393E+00   0.869481E-02  -0.420474E+00
  3501   0.833162E+01   0.309697E+00   0.868479E-02  -0.420306E+00
  3502   0.831384E+01   0.309014E+00   0.867478E-02  -0.420141E+00
  3503   0.829624E+01   0.308323E+00   0.866479E-02  -0.419965E+00
  3504   0.827868E+01   0.307600E+00   0.865481E-02  -0.419781E+00
  3505   0.826124E+01   0.306898E+00   0.864484E-02  -0.419589E+00
  3506   0.824392E+01   0.306203E+00   0.863489E-02  -0.419391E+00
  3507   0.822657E+01   0.305499E+00   0.862495E-02  -0.419195E+00
  3508   0.820934E+01   0.304788E+00   0.861501E-02  -0.418989E+00
  3509   0.819223E+01   0.304075E+00   0.860510E-02  -0.418773E+00
  3510   0.817532E+01   0.303355E+00   0.859519E-02  -0.418555E+00
  3511   0.815838E+01   0.302641E+00   0.858530E-02  -0.418331E+00
  3512   0.814157E+01   0.301920E+00   0.857542E-02  -0.418092E+00
  3513   0.812473E+01   0.301198E+00   0.856555E-02  -0.417857E+00
  3514   0.810816E+01   0.300461E+00   0.855569E-02  -0.417609E+00
  3515   0.809149E+01   0.299739E+00   0.854585E-02  -0.417345E+00
  3516   0.807509E+01   0.299002E+00   0.853602E-02  -0.417093E+00
  3517   0.805867E+01   0.298257E+00   0.852621E-02  -0.416826E+00
  3518   0.804230E+01   0.297513E+00   0.851640E-02  -0.416544E+00
  3519   0.802605E+01   0.296769E+00   0.850662E-02  -0.416263E+00
  3520   0.800986E+01   0.296024E+00   0.849684E-02  -0.415970E+00
  3521   0.799379E+01   0.295273E+00   0.848708E-02  -0.415679E+00
  3522   0.797770E+01   0.294529E+00   0.847733E-02  -0.415364E+00
  3523   0.796166E+01   0.293777E+00   0.846759E-02  -0.415045E+00
  3524   0.794568E+01   0.293026E+00   0.845787E-02  -0.414725E+00
  3525   0.792991E+01   0.292267E+00   0.844817E-02  -0.414390E+00
  3526   0.791397E+01   0.291508E+00   0.843847E-02  -0.414047E+00
  3527   0.789817E+01   0.290750E+00   0.842879E-02  -0.413698E+00
  3528   0.788250E+01   0.289984E+00   0.841912E-02  -0.413335E+00
  3529   0.786691E+01   0.289225E+00   0.840947E-02  -0.412961E+00
  3530   0.785123E+01   0.288459E+00   0.839983E-02  -0.412576E+00
  3531   0.783577E+01   0.287686E+00   0.839020E-02  -0.412187E+00
  3532   0.782023E+01   0.286920E+00   0.838059E-02  -0.411782E+00
  3533   0.780478E+01   0.286153E+00   0.837098E-02  -0.411367E+00
  3534   0.778947E+01   0.285371E+00   0.836139E-02  -0.410945E+00
  3535   0.777410E+01   0.284612E+00   0.835182E-02  -0.410509E+00
  3536   0.775889E+01   0.283830E+00   0.834225E-02  -0.410051E+00
  3537   0.774370E+01   0.283054E+00   0.833270E-02  -0.409595E+00
  3538   0.772867E+01   0.282256E+00   0.832316E-02  -0.409128E+00
  3539   0.771359E+01   0.281473E+00   0.831363E-02  -0.408642E+00
  3540   0.769853E+01   0.280688E+00   0.830411E-02  -0.408152E+00
  3541   0.768357E+01   0.279896E+00   0.829461E-02  -0.407632E+00
  3542   0.766864E+01   0.279118E+00   0.828511E-02  -0.407117E+00
  3543   0.765382E+01   0.278332E+00   0.827563E-02  -0.406594E+00
  3544   0.763904E+01   0.277537E+00   0.826616E-02  -0.406057E+00
  3545   0.762428E+01   0.276749E+00   0.825670E-02  -0.405529E+00
  3546   0.760957E+01   0.275961E+00   0.824725E-02  -0.404972E+00
  3547   0.759490E+01   0.275171E+00   0.823782E-02  -0.404389E+00
  3548   0.758027E+01   0.274381E+00   0.822839E-02  -0.403809E+00
  3549   0.756569E+01   0.273590E+00   0.821898E-02  -0.403211E+00
