#    L    TT             EE             BB             TE          
  3353   0.383055E-06   0.814057E-08   0.688717E-08   0.466827E-07
  3354   0.382340E-06   0.811905E-08   0.686879E-08   0.465739E-07
  3355   0.381626E-06   0.809756E-08   0.685046E-08   0.464653E-07
  3356   0.380914E-06   0.807611E-08   0.683216E-08   0.463569E-07
  3357   0.380203E-06   0.805470E-08   0.681390E-08   0.462487E-07
  3358   0.379495E-06   0.803334E-08   0.679568E-08   0.461408E-07
  3359   0.378788E-06   0.801201E-08   0.677749E-08   0.460330E-07
  3360   0.378084E-06   0.799072E-08   0.675935E-08   0.459256E-07
  3361   0.377382E-06   0.796948E-08   0.674124E-08   0.458184E-07
  3362   0.376682E-06   0.794827E-08   0.672317E-08   0.457114E-07
  3363   0.375986E-06   0.792711E-08   0.670514E-08   0.456047E-07
  3364   0.375292E-06   0.790599E-08   0.668715E-08   0.454983E-07
  3365   0.374601E-06   0.788491E-08   0.666920E-08   0.453921E-07
  3366   0.373914E-06   0.786387E-08   0.665128E-08   0.452863E-07
  3367   0.373230E-06   0.784287E-08   0.663340E-08   0.451807E-07
  3368   0.372549E-06   0.782192E-08   0.661556E-08   0.450754E-07
  3369   0.371873E-06   0.780101E-08   0.659776E-08   0.449705E-07
  3370   0.371200E-06   0.778014E-08   0.658000E-08   0.448658E-07
  3371   0.370532E-06   0.775931E-08   0.656227E-08   0.447615E-07
  3372   0.369868E-06   0.773852E-08   0.654458E-08   0.446575E-07
  3373   0.369208E-06   0.771778E-08   0.652693E-08   0.445538E-07
  3374   0.368553E-06   0.769708E-08   0.650932E-08   0.444504E-07
  3375   0.367903E-06   0.767643E-08   0.649174E-08   0.443474E-07
  3376   0.367257E-06   0.765582E-08   0.647420E-08   0.442448E-07
  3377   0.366617E-06   0.763525E-08   0.645670E-08   0.441425E-07
  3378   0.365983E-06   0.761473E-08   0.643924E-08   0.440406E-07
  3379   0.365354E-06   0.759425E-08   0.642181E-08   0.439390E-07
  3380   0.364730E-06   0.757382E-08   0.640442E-08   0.438378E-07
  3381   0.364113E-06   0.755343E-08   0.638707E-08   0.437370E-07
  3382   0.363501E-06   0.753308E-08   0.636975E-08   0.436366E-07
  3383   0.362896E-06   0.751278E-08   0.635247E-08   0.435366E-07
  3384   0.362297E-06   0.749253E-08   0.633523E-08   0.434370E-07
  3385   0.361705E-06   0.747232E-08   0.631802E-08   0.433378E-07
  3386   0.361119E-06   0.745215E-08   0.630086E-08   0.432391E-07
  3387   0.360540E-06   0.743204E-08   0.628372E-08   0.431407E-07
  3388   0.359969E-06   0.741196E-08   0.626663E-08   0.430428E-07
  3389   0.359404E-06   0.739194E-08   0.624957E-08   0.429453E-07
  3390   0.358847E-06   0.737196E-08   0.623255E-08   0.428483E-07
  3391   0.358298E-06   0.735203E-08   0.621556E-08   0.427517E-07
  3392   0.357757E-06   0.733214E-08   0.619861E-08   0.426556E-07
  3393   0.357223E-06   0.731230E-08   0.618170E-08   0.425599E-07
  3394   0.356698E-06   0.729251E-08   0.616482E-08   0.424647E-07
  3395   0.356181E-06   0.727276E-08   0.614798E-08   0.423700E-07
  3396   0.355672E-06   0.725307E-08   0.613118E-08   0.422758E-07
  3397   0.355172E-06   0.723342E-08   0.611441E-08   0.421821E-07
  3398   0.354681E-06   0.721381E-08   0.609768E-08   0.420888E-07
  3399   0.354199E-06   0.719426E-08   0.608098E-08   0.419961E-07
  3400   0.353726E-06   0.717476E-08   0.606432E-08   0.419039E-07
  3401   0.353262E-06   0.715530E-08   0.604769E-08   0.418122E-07
  3402   0.352808E-06   0.713589E-08   0.603110E-08   0.417210E-07
  3403   0.352362E-06   0.711653E-08   0.601455E-08   0.416303E-07
  3404   0.351924E-06   0.709722E-08   0.599803E-08   0.415400E-07
  3405   0.351495E-06   0.707795E-08   0.598155E-08   0.414503E-07
  3406   0.351072E-06   0.705874E-08   0.596510E-08   0.413609E-07
  3407   0.350658E-06   0.703957E-08   0.594869E-08   0.412720E-07
  3408   0.350250E-06   0.702045E-08   0.593232E-08   0.411834E-07
  3409   0.349849E-06   0.700137E-08   0.591598E-08   0.410953E-07
  3410   0.349454E-06   0.698235E-08   0.589967E-08   0.410075E-07
  3411   0.349065E-06   0.696337E-08   0.588340E-08   0.409201E-07
  3412   0.348681E-06   0.694443E-08   0.586717E-08   0.408330E-07
  3413   0.348303E-06   0.692555E-08   0.585097E-08   0.407462E-07
  3414   0.347930E-06   0.690671E-08   0.583481E-08   0.406598E-07
  3415   0.347561E-06   0.688792E-08   0.581869E-08   0.405736E-07
  3416   0.347196E-06   0.686917E-08   0.580260E-08   0.404877E-07
  3417   0.346836E-06   0.685047E-08   0.578654E-08   0.404021E-07
  3418   0.346478E-06   0.683182E-08   0.577052E-08   0.403167E-07
  3419   0.346124E-06   0.681322E-08   0.575454E-08   0.402315E-07
  3420   0.345773E-06   0.679465E-08   0.573859E-08   0.401465E-07
  3421   0.345424E-06   0.677614E-08   0.572268E-08   0.400617E-07
  3422   0.345078E-06   0.675767E-08   0.570680E-08   0.399771E-07
  3423   0.344733E-06   0.673925E-08   0.569096E-08   0.398927E-07
  3424   0.344390E-06   0.672087E-08   0.567515E-08   0.398084E-07
  3425   0.344047E-06   0.670254E-08   0.565938E-08   0.397242E-07
  3426   0.343706E-06   0.668425E-08   0.564364E-08   0.396401E-07
  3427   0.343365E-06   0.666601E-08   0.562794E-08   0.395561E-07
  3428   0.343024E-06   0.664782E-08   0.561228E-08   0.394722E-07
  3429   0.342682E-06   0.662967E-08   0.559665E-08   0.393883E-07
  3430   0.342340E-06   0.661156E-08   0.558105E-08   0.393045E-07
  3431   0.341998E-06   0.659350E-08   0.556550E-08   0.392207E-07
  3432   0.341653E-06   0.657548E-08   0.554997E-08   0.391369E-07
  3433   0.341308E-06   0.655751E-08   0.553448E-08   0.390532E-07
  3434   0.340960E-06   0.653958E-08   0.551903E-08   0.389693E-07
  3435   0.340610E-06   0.652169E-08   0.550361E-08   0.388855E-07
  3436   0.340257E-06   0.650385E-08   0.548823E-08   0.388016E-07
  3437   0.339901E-06   0.648606E-08   0.547288E-08   0.387176E-07
  3438   0.339542E-06   0.646831E-08   0.545757E-08   0.386335E-07
  3439   0.339179E-06   0.645060E-08   0.544229E-08   0.385493E-07
  3440   0.338812E-06   0.643293E-08   0.542705E-08   0.384650E-07
  3441   0.338441E-06   0.641531E-08   0.541184E-08   0.383806E-07
  3442   0.338065E-06   0.639773E-08   0.539667E-08   0.382960E-07
  3443   0.337683E-06   0.638019E-08   0.538154E-08   0.382112E-07
  3444   0.337297E-06   0.636270E-08   0.536644E-08   0.381263E-07
  3445   0.336905E-06   0.634525E-08   0.535137E-08   0.380411E-07
  3446   0.336506E-06   0.632785E-08   0.533634E-08   0.379557E-07
  3447   0.336101E-06   0.631048E-08   0.532134E-08   0.378701E-07
  3448   0.335690E-06   0.629316E-08   0.530638E-08   0.377842E-07
  3449   0.335271E-06   0.627588E-08   0.529146E-08   0.376981E-07
  3450   0.334844E-06   0.625864E-08   0.527657E-08   0.376117E-07
  3451   0.334410E-06   0.624145E-08   0.526171E-08   0.375249E-07
  3452   0.333968E-06   0.622430E-08   0.524689E-08   0.374379E-07
  3453   0.333519E-06   0.620719E-08   0.523210E-08   0.373506E-07
  3454   0.333061E-06   0.619012E-08   0.521735E-08   0.372630E-07
  3455   0.332597E-06   0.617309E-08   0.520264E-08   0.371751E-07
  3456   0.332124E-06   0.615610E-08   0.518796E-08   0.370869E-07
  3457   0.331644E-06   0.613915E-08   0.517331E-08   0.369985E-07
  3458   0.331157E-06   0.612225E-08   0.515870E-08   0.369099E-07
  3459   0.330662E-06   0.610538E-08   0.514412E-08   0.368209E-07
  3460   0.330160E-06   0.608856E-08   0.512958E-08   0.367318E-07
  3461   0.329651E-06   0.607177E-08   0.511507E-08   0.366424E-07
  3462   0.329134E-06   0.605502E-08   0.510059E-08   0.365527E-07
  3463   0.328610E-06   0.603832E-08   0.508616E-08   0.364629E-07
  3464   0.328080E-06   0.602165E-08   0.507175E-08   0.363728E-07
  3465   0.327542E-06   0.600502E-08   0.505738E-08   0.362826E-07
  3466   0.326997E-06   0.598843E-08   0.504304E-08   0.361921E-07
  3467   0.326445E-06   0.597188E-08   0.502874E-08   0.361014E-07
  3468   0.325886E-06   0.595536E-08   0.501447E-08   0.360105E-07
  3469   0.325321E-06   0.593888E-08   0.500024E-08   0.359195E-07
  3470   0.324748E-06   0.592245E-08   0.498603E-08   0.358283E-07
  3471   0.324169E-06   0.590605E-08   0.497187E-08   0.357369E-07
  3472   0.323584E-06   0.588968E-08   0.495773E-08   0.356453E-07
  3473   0.322991E-06   0.587335E-08   0.494364E-08   0.355536E-07
  3474   0.322392E-06   0.585706E-08   0.492957E-08   0.354617E-07
  3475   0.321787E-06   0.584081E-08   0.491554E-08   0.353697E-07
  3476   0.321175E-06   0.582459E-08   0.490154E-08   0.352776E-07
  3477   0.320557E-06   0.580841E-08   0.488758E-08   0.351853E-07
  3478   0.319933E-06   0.579226E-08   0.487364E-08   0.350929E-07
  3479   0.319302E-06   0.577615E-08   0.485975E-08   0.350004E-07
  3480   0.318665E-06   0.576008E-08   0.484588E-08   0.349078E-07
  3481   0.318021E-06   0.574404E-08   0.483205E-08   0.348151E-07
  3482   0.317372E-06   0.572803E-08   0.481825E-08   0.347222E-07
  3483   0.316717E-06   0.571206E-08   0.480449E-08   0.346293E-07
  3484   0.316055E-06   0.569613E-08   0.479076E-08   0.345364E-07
  3485   0.315388E-06   0.568023E-08   0.477706E-08   0.344433E-07
  3486   0.314715E-06   0.566436E-08   0.476339E-08   0.343502E-07
  3487   0.314036E-06   0.564852E-08   0.474976E-08   0.342570E-07
  3488   0.313351E-06   0.563272E-08   0.473616E-08   0.341637E-07
  3489   0.312661E-06   0.561695E-08   0.472260E-08   0.340704E-07
  3490   0.311964E-06   0.560122E-08   0.470906E-08   0.339771E-07
  3491   0.311263E-06   0.558552E-08   0.469556E-08   0.338837E-07
  3492   0.310555E-06   0.556985E-08   0.468209E-08   0.337903E-07
  3493   0.309842E-06   0.555421E-08   0.466866E-08   0.336969E-07
  3494   0.309124E-06   0.553860E-08   0.465526E-08   0.336034E-07
  3495   0.308401E-06   0.552303E-08   0.464188E-08   0.335100E-07
  3496   0.307672E-06   0.550749E-08   0.462855E-08   0.334165E-07
  3497   0.306937E-06   0.549198E-08   0.461524E-08   0.333231E-07
  3498   0.306198E-06   0.547650E-08   0.460197E-08   0.332296E-07
  3499   0.305453E-06   0.546105E-08   0.458873E-08   0.331362E-07
  3500   0.304703E-06   0.544563E-08   0.457552E-08   0.330428E-07
  3501   0.303948E-06   0.543024E-08   0.456234E-08   0.329494E-07
  3502   0.303189E-06   0.541488E-08   0.454920E-08   0.328561E-07
  3503   0.302424E-06   0.539956E-08   0.453609E-08   0.327628E-07
  3504   0.301655E-06   0.538426E-08   0.452301E-08   0.326695E-07
  3505   0.300882E-06   0.536900E-08   0.450996E-08   0.325762E-07
  3506   0.300104E-06   0.535376E-08   0.449694E-08   0.324830E-07
  3507   0.299322E-06   0.533856E-08   0.448395E-08   0.323898E-07
  3508   0.298536E-06   0.532339E-08   0.447100E-08   0.322966E-07
  3509   0.297747E-06   0.530824E-08   0.445807E-08   0.322034E-07
  3510   0.296953E-06   0.529314E-08   0.444518E-08   0.321102E-07
  3511   0.296156E-06   0.527806E-08   0.443232E-08   0.320170E-07
  3512   0.295356E-06   0.526301E-08   0.441948E-08   0.319239E-07
  3513   0.294553E-06   0.524800E-08   0.440668E-08   0.318307E-07
  3514   0.293746E-06   0.523302E-08   0.439391E-08   0.317376E-07
  3515   0.292937E-06   0.521807E-08   0.438117E-08   0.316444E-07
  3516   0.292125E-06   0.520315E-08   0.436846E-08   0.315513E-07
  3517   0.291310E-06   0.518826E-08   0.435577E-08   0.314581E-07
  3518   0.290493E-06   0.517341E-08   0.434312E-08   0.313650E-07
  3519   0.289674E-06   0.515859E-08   0.433050E-08   0.312718E-07
  3520   0.288853E-06   0.514381E-08   0.431790E-08   0.311786E-07
  3521   0.288029E-06   0.512905E-08   0.430534E-08   0.310854E-07
  3522   0.287204E-06   0.511433E-08   0.429280E-08   0.309922E-07
  3523   0.286377E-06   0.509964E-08   0.428029E-08   0.308990E-07
  3524   0.285549E-06   0.508499E-08   0.426781E-08   0.308058E-07
  3525   0.284719E-06   0.507037E-08   0.425536E-08   0.307125E-07
  3526   0.283889E-06   0.505578E-08   0.424294E-08   0.306193E-07
  3527   0.283057E-06   0.504123E-08   0.423055E-08   0.305260E-07
  3528   0.282224E-06   0.502671E-08   0.421818E-08   0.304326E-07
  3529   0.281391E-06   0.501222E-08   0.420584E-08   0.303393E-07
  3530   0.280557E-06   0.499777E-08   0.419353E-08   0.302459E-07
  3531   0.279722E-06   0.498335E-08   0.418125E-08   0.301525E-07
  3532   0.278888E-06   0.496897E-08   0.416899E-08   0.300590E-07
  3533   0.278053E-06   0.495462E-08   0.415676E-08   0.299655E-07
  3534   0.277219E-06   0.494031E-08   0.414456E-08   0.298720E-07
  3535   0.276384E-06   0.492603E-08   0.413238E-08   0.297784E-07
  3536   0.275550E-06   0.491179E-08   0.412024E-08   0.296848E-07
  3537   0.274717E-06   0.489758E-08   0.410811E-08   0.295911E-07
  3538   0.273884E-06   0.488340E-08   0.409602E-08   0.294974E-07
  3539   0.273052E-06   0.486927E-08   0.408395E-08   0.294037E-07
  3540   0.272221E-06   0.485516E-08   0.407191E-08   0.293098E-07
  3541   0.271391E-06   0.484110E-08   0.405989E-08   0.292160E-07
  3542   0.270562E-06   0.482706E-08   0.404790E-08   0.291220E-07
  3543   0.269735E-06   0.481307E-08   0.403593E-08   0.290281E-07
  3544   0.268910E-06   0.479911E-08   0.402399E-08   0.289340E-07
  3545   0.268086E-06   0.478518E-08   0.401207E-08   0.288399E-07
  3546   0.267264E-06   0.477130E-08   0.400018E-08   0.287457E-07
  3547   0.266445E-06   0.475745E-08   0.398832E-08   0.286515E-07
  3548   0.265627E-06   0.474363E-08   0.397648E-08   0.285572E-07
  3549   0.264812E-06   0.472985E-08   0.396466E-08   0.284628E-07
  3550   0.264000E-06   0.471611E-08   0.395287E-08   0.283684E-07
  3551   0.263190E-06   0.470241E-08   0.394110E-08   0.282738E-07
  3552   0.262383E-06   0.468874E-08   0.392936E-08   0.281792E-07
  3553   0.261579E-06   0.467511E-08   0.391764E-08   0.280846E-07
  3554   0.260778E-06   0.466151E-08   0.390595E-08   0.279898E-07
  3555   0.259979E-06   0.464795E-08   0.389428E-08   0.278951E-07
  3556   0.259185E-06   0.463443E-08   0.388264E-08   0.278002E-07
  3557   0.258393E-06   0.462094E-08   0.387102E-08   0.277054E-07
  3558   0.257605E-06   0.460749E-08   0.385943E-08   0.276105E-07
  3559   0.256820E-06   0.459408E-08   0.384786E-08   0.275155E-07
  3560   0.256039E-06   0.458069E-08   0.383632E-08   0.274206E-07
  3561   0.255261E-06   0.456735E-08   0.382480E-08   0.273256E-07
  3562   0.254488E-06   0.455404E-08   0.381331E-08   0.272306E-07
  3563   0.253718E-06   0.454076E-08   0.380185E-08   0.271356E-07
  3564   0.252952E-06   0.452751E-08   0.379041E-08   0.270406E-07
  3565   0.252190E-06   0.451431E-08   0.377900E-08   0.269456E-07
  3566   0.251433E-06   0.450113E-08   0.376761E-08   0.268506E-07
  3567   0.250679E-06   0.448799E-08   0.375625E-08   0.267556E-07
  3568   0.249930E-06   0.447488E-08   0.374492E-08   0.266606E-07
  3569   0.249186E-06   0.446181E-08   0.373362E-08   0.265657E-07
  3570   0.248446E-06   0.444877E-08   0.372234E-08   0.264708E-07
  3571   0.247710E-06   0.443576E-08   0.371109E-08   0.263759E-07
  3572   0.246980E-06   0.442278E-08   0.369987E-08   0.262811E-07
  3573   0.246254E-06   0.440984E-08   0.368867E-08   0.261863E-07
  3574   0.245533E-06   0.439693E-08   0.367750E-08   0.260915E-07
  3575   0.244818E-06   0.438405E-08   0.366636E-08   0.259969E-07
  3576   0.244107E-06   0.437120E-08   0.365525E-08   0.259023E-07
  3577   0.243401E-06   0.435839E-08   0.364417E-08   0.258077E-07
  3578   0.242701E-06   0.434560E-08   0.363311E-08   0.257133E-07
  3579   0.242007E-06   0.433285E-08   0.362208E-08   0.256189E-07
  3580   0.241318E-06   0.432013E-08   0.361108E-08   0.255246E-07
  3581   0.240634E-06   0.430744E-08   0.360011E-08   0.254304E-07
  3582   0.239957E-06   0.429478E-08   0.358917E-08   0.253363E-07
  3583   0.239285E-06   0.428215E-08   0.357826E-08   0.252423E-07
  3584   0.238619E-06   0.426955E-08   0.356737E-08   0.251484E-07
  3585   0.237959E-06   0.425699E-08   0.355652E-08   0.250546E-07
  3586   0.237305E-06   0.424445E-08   0.354569E-08   0.249609E-07
  3587   0.236657E-06   0.423194E-08   0.353490E-08   0.248674E-07
  3588   0.236016E-06   0.421946E-08   0.352413E-08   0.247740E-07
  3589   0.235381E-06   0.420701E-08   0.351339E-08   0.246807E-07
  3590   0.234752E-06   0.419459E-08   0.350269E-08   0.245876E-07
  3591   0.234131E-06   0.418220E-08   0.349201E-08   0.244946E-07
  3592   0.233515E-06   0.416984E-08   0.348136E-08   0.244018E-07
  3593   0.232907E-06   0.415750E-08   0.347075E-08   0.243092E-07
  3594   0.232306E-06   0.414520E-08   0.346016E-08   0.242167E-07
  3595   0.231711E-06   0.413292E-08   0.344961E-08   0.241243E-07
  3596   0.231124E-06   0.412067E-08   0.343908E-08   0.240322E-07
  3597   0.230544E-06   0.410845E-08   0.342859E-08   0.239402E-07
  3598   0.229971E-06   0.409625E-08   0.341813E-08   0.238484E-07
  3599   0.229405E-06   0.408409E-08   0.340770E-08   0.237568E-07
  3600   0.228847E-06   0.407195E-08   0.339730E-08   0.236655E-07
  3601   0.228297E-06   0.405983E-08   0.338693E-08   0.235743E-07
  3602   0.227754E-06   0.404775E-08   0.337659E-08   0.234833E-07
  3603   0.227218E-06   0.403569E-08   0.336629E-08   0.233926E-07
  3604   0.226690E-06   0.402366E-08   0.335601E-08   0.233021E-07
  3605   0.226168E-06   0.401166E-08   0.334577E-08   0.232118E-07
  3606   0.225653E-06   0.399968E-08   0.333555E-08   0.231218E-07
  3607   0.225145E-06   0.398773E-08   0.332537E-08   0.230321E-07
  3608   0.224643E-06   0.397581E-08   0.331522E-08   0.229426E-07
  3609   0.224148E-06   0.396392E-08   0.330509E-08   0.228534E-07
  3610   0.223659E-06   0.395205E-08   0.329499E-08   0.227646E-07
  3611   0.223176E-06   0.394021E-08   0.328493E-08   0.226760E-07
  3612   0.222699E-06   0.392840E-08   0.327489E-08   0.225878E-07
  3613   0.222228E-06   0.391662E-08   0.326488E-08   0.224999E-07
  3614   0.221762E-06   0.390487E-08   0.325490E-08   0.224123E-07
  3615   0.221302E-06   0.389314E-08   0.324494E-08   0.223251E-07
  3616   0.220847E-06   0.388144E-08   0.323502E-08   0.222382E-07
  3617   0.220397E-06   0.386977E-08   0.322512E-08   0.221518E-07
  3618   0.219953E-06   0.385813E-08   0.321525E-08   0.220657E-07
  3619   0.219513E-06   0.384652E-08   0.320540E-08   0.219800E-07
  3620   0.219078E-06   0.383493E-08   0.319558E-08   0.218947E-07
  3621   0.218647E-06   0.382338E-08   0.318579E-08   0.218098E-07
  3622   0.218221E-06   0.381185E-08   0.317603E-08   0.217254E-07
  3623   0.217799E-06   0.380036E-08   0.316629E-08   0.216414E-07
  3624   0.217382E-06   0.378889E-08   0.315657E-08   0.215578E-07
  3625   0.216968E-06   0.377745E-08   0.314688E-08   0.214747E-07
  3626   0.216558E-06   0.376604E-08   0.313722E-08   0.213921E-07
  3627   0.216151E-06   0.375465E-08   0.312758E-08   0.213099E-07
  3628   0.215749E-06   0.374330E-08   0.311797E-08   0.212282E-07
  3629   0.215349E-06   0.373198E-08   0.310838E-08   0.211471E-07
  3630   0.214953E-06   0.372068E-08   0.309881E-08   0.210664E-07
  3631   0.214560E-06   0.370942E-08   0.308927E-08   0.209863E-07
  3632   0.214170E-06   0.369818E-08   0.307975E-08   0.209067E-07
  3633   0.213782E-06   0.368698E-08   0.307026E-08   0.208277E-07
  3634   0.213397E-06   0.367580E-08   0.306078E-08   0.207492E-07
  3635   0.213015E-06   0.366466E-08   0.305133E-08   0.206712E-07
  3636   0.212635E-06   0.365354E-08   0.304191E-08   0.205939E-07
  3637   0.212257E-06   0.364246E-08   0.303250E-08   0.205171E-07
  3638   0.211881E-06   0.363140E-08   0.302312E-08   0.204409E-07
  3639   0.211506E-06   0.362038E-08   0.301376E-08   0.203654E-07
  3640   0.211134E-06   0.360938E-08   0.300442E-08   0.202904E-07
  3641   0.210763E-06   0.359841E-08   0.299510E-08   0.202161E-07
  3642   0.210394E-06   0.358748E-08   0.298581E-08   0.201424E-07
  3643   0.210025E-06   0.357658E-08   0.297653E-08   0.200694E-07
  3644   0.209658E-06   0.356570E-08   0.296727E-08   0.199970E-07
  3645   0.209292E-06   0.355486E-08   0.295804E-08   0.199253E-07
  3646   0.208927E-06   0.354405E-08   0.294882E-08   0.198543E-07
  3647   0.208562E-06   0.353326E-08   0.293963E-08   0.197839E-07
  3648   0.208198E-06   0.352251E-08   0.293045E-08   0.197143E-07
  3649   0.207834E-06   0.351179E-08   0.292129E-08   0.196454E-07
  3650   0.207470E-06   0.350110E-08   0.291216E-08   0.195772E-07
  3651   0.207106E-06   0.349045E-08   0.290304E-08   0.195097E-07
  3652   0.206743E-06   0.347982E-08   0.289394E-08   0.194430E-07
  3653   0.206379E-06   0.346922E-08   0.288485E-08   0.193770E-07
  3654   0.206016E-06   0.345866E-08   0.287579E-08   0.193117E-07
  3655   0.205654E-06   0.344812E-08   0.286675E-08   0.192471E-07
  3656   0.205291E-06   0.343762E-08   0.285772E-08   0.191832E-07
  3657   0.204929E-06   0.342714E-08   0.284872E-08   0.191199E-07
  3658   0.204568E-06   0.341670E-08   0.283973E-08   0.190574E-07
  3659   0.204207E-06   0.340628E-08   0.283077E-08   0.189955E-07
  3660   0.203847E-06   0.339589E-08   0.282182E-08   0.189343E-07
  3661   0.203487E-06   0.338553E-08   0.281289E-08   0.188737E-07
  3662   0.203128E-06   0.337520E-08   0.280399E-08   0.188137E-07
  3663   0.202770E-06   0.336490E-08   0.279510E-08   0.187544E-07
  3664   0.202413E-06   0.335463E-08   0.278623E-08   0.186957E-07
  3665   0.202057E-06   0.334439E-08   0.277738E-08   0.186377E-07
  3666   0.201702E-06   0.333417E-08   0.276856E-08   0.185802E-07
  3667   0.201348E-06   0.332398E-08   0.275975E-08   0.185233E-07
  3668   0.200996E-06   0.331382E-08   0.275097E-08   0.184671E-07
  3669   0.200644E-06   0.330369E-08   0.274220E-08   0.184114E-07
  3670   0.200294E-06   0.329358E-08   0.273345E-08   0.183563E-07
  3671   0.199945E-06   0.328350E-08   0.272473E-08   0.183017E-07
  3672   0.199598E-06   0.327345E-08   0.271603E-08   0.182477E-07
  3673   0.199252E-06   0.326342E-08   0.270735E-08   0.181943E-07
  3674   0.198908E-06   0.325342E-08   0.269868E-08   0.181413E-07
  3675   0.198565E-06   0.324345E-08   0.269004E-08   0.180890E-07
  3676   0.198224E-06   0.323350E-08   0.268143E-08   0.180371E-07
  3677   0.197885E-06   0.322358E-08   0.267283E-08   0.179858E-07
  3678   0.197547E-06   0.321368E-08   0.266425E-08   0.179349E-07
  3679   0.197212E-06   0.320381E-08   0.265570E-08   0.178846E-07
  3680   0.196879E-06   0.319397E-08   0.264716E-08   0.178347E-07
  3681   0.196547E-06   0.318415E-08   0.263865E-08   0.177854E-07
  3682   0.196218E-06   0.317435E-08   0.263016E-08   0.177365E-07
  3683   0.195891E-06   0.316458E-08   0.262170E-08   0.176880E-07
  3684   0.195566E-06   0.315483E-08   0.261325E-08   0.176400E-07
  3685   0.195243E-06   0.314510E-08   0.260483E-08   0.175925E-07
  3686   0.194923E-06   0.313540E-08   0.259643E-08   0.175454E-07
  3687   0.194605E-06   0.312573E-08   0.258805E-08   0.174987E-07
  3688   0.194290E-06   0.311607E-08   0.257969E-08   0.174525E-07
  3689   0.193977E-06   0.310644E-08   0.257136E-08   0.174067E-07
  3690   0.193667E-06   0.309684E-08   0.256305E-08   0.173612E-07
  3691   0.193360E-06   0.308725E-08   0.255476E-08   0.173162E-07
  3692   0.193055E-06   0.307769E-08   0.254650E-08   0.172716E-07
  3693   0.192753E-06   0.306815E-08   0.253826E-08   0.172273E-07
  3694   0.192454E-06   0.305863E-08   0.253004E-08   0.171834E-07
  3695   0.192158E-06   0.304914E-08   0.252184E-08   0.171398E-07
  3696   0.191866E-06   0.303966E-08   0.251367E-08   0.170967E-07
  3697   0.191576E-06   0.303021E-08   0.250552E-08   0.170538E-07
  3698   0.191289E-06   0.302078E-08   0.249740E-08   0.170113E-07
  3699   0.191006E-06   0.301137E-08   0.248929E-08   0.169691E-07
  3700   0.190726E-06   0.300198E-08   0.248122E-08   0.169273E-07
  3701   0.190449E-06   0.299261E-08   0.247316E-08   0.168857E-07
  3702   0.190176E-06   0.298326E-08   0.246513E-08   0.168445E-07
  3703   0.189906E-06   0.297394E-08   0.245713E-08   0.168035E-07
  3704   0.189639E-06   0.296463E-08   0.244914E-08   0.167629E-07
  3705   0.189376E-06   0.295535E-08   0.244118E-08   0.167225E-07
  3706   0.189117E-06   0.294608E-08   0.243325E-08   0.166824E-07
  3707   0.188861E-06   0.293684E-08   0.242533E-08   0.166426E-07
  3708   0.188608E-06   0.292762E-08   0.241744E-08   0.166031E-07
  3709   0.188359E-06   0.291842E-08   0.240957E-08   0.165638E-07
  3710   0.188113E-06   0.290924E-08   0.240173E-08   0.165248E-07
  3711   0.187871E-06   0.290008E-08   0.239391E-08   0.164860E-07
  3712   0.187633E-06   0.289094E-08   0.238611E-08   0.164475E-07
  3713   0.187398E-06   0.288183E-08   0.237833E-08   0.164092E-07
  3714   0.187166E-06   0.287274E-08   0.237058E-08   0.163711E-07
  3715   0.186939E-06   0.286366E-08   0.236285E-08   0.163332E-07
  3716   0.186715E-06   0.285461E-08   0.235514E-08   0.162956E-07
  3717   0.186494E-06   0.284559E-08   0.234745E-08   0.162582E-07
  3718   0.186278E-06   0.283658E-08   0.233979E-08   0.162210E-07
  3719   0.186064E-06   0.282759E-08   0.233214E-08   0.161840E-07
  3720   0.185855E-06   0.281863E-08   0.232452E-08   0.161472E-07
  3721   0.185649E-06   0.280969E-08   0.231692E-08   0.161105E-07
  3722   0.185448E-06   0.280077E-08   0.230935E-08   0.160741E-07
  3723   0.185249E-06   0.279188E-08   0.230179E-08   0.160378E-07
  3724   0.185055E-06   0.278300E-08   0.229426E-08   0.160017E-07
  3725   0.184865E-06   0.277415E-08   0.228674E-08   0.159657E-07
  3726   0.184678E-06   0.276532E-08   0.227925E-08   0.159300E-07
  3727   0.184495E-06   0.275651E-08   0.227178E-08   0.158943E-07
  3728   0.184316E-06   0.274773E-08   0.226433E-08   0.158588E-07
  3729   0.184141E-06   0.273897E-08   0.225690E-08   0.158235E-07
  3730   0.183969E-06   0.273023E-08   0.224950E-08   0.157882E-07
  3731   0.183802E-06   0.272151E-08   0.224211E-08   0.157531E-07
  3732   0.183638E-06   0.271282E-08   0.223474E-08   0.157182E-07
  3733   0.183479E-06   0.270415E-08   0.222740E-08   0.156833E-07
  3734   0.183323E-06   0.269550E-08   0.222007E-08   0.156485E-07
  3735   0.183172E-06   0.268687E-08   0.221277E-08   0.156139E-07
  3736   0.183024E-06   0.267827E-08   0.220548E-08   0.155793E-07
  3737   0.182880E-06   0.266969E-08   0.219822E-08   0.155448E-07
  3738   0.182741E-06   0.266114E-08   0.219097E-08   0.155104E-07
  3739   0.182605E-06   0.265260E-08   0.218375E-08   0.154761E-07
  3740   0.182474E-06   0.264410E-08   0.217655E-08   0.154419E-07
