#    L    TT             EE             BB             TE          
  2611   0.593934E+02   0.231888E+01   0.378424E-07  -0.538040E+01
  2612   0.593913E+02   0.230188E+01   0.377661E-07  -0.536796E+01
  2613   0.593878E+02   0.228487E+01   0.376899E-07  -0.535460E+01
  2614   0.593843E+02   0.226791E+01   0.376139E-07  -0.534061E+01
  2615   0.593786E+02   0.225087E+01   0.375381E-07  -0.532563E+01
  2616   0.593730E+02   0.223396E+01   0.374623E-07  -0.530983E+01
  2617   0.593652E+02   0.221689E+01   0.373867E-07  -0.529328E+01
  2618   0.593574E+02   0.219988E+01   0.373113E-07  -0.527592E+01
  2619   0.593476E+02   0.218300E+01   0.372359E-07  -0.525777E+01
  2620   0.593364E+02   0.216604E+01   0.371607E-07  -0.523889E+01
  2621   0.593238E+02   0.214913E+01   0.370857E-07  -0.521923E+01
  2622   0.593106E+02   0.213228E+01   0.370107E-07  -0.519872E+01
  2623   0.592954E+02   0.211542E+01   0.369359E-07  -0.517752E+01
  2624   0.592788E+02   0.209861E+01   0.368612E-07  -0.515557E+01
  2625   0.592602E+02   0.208187E+01   0.367867E-07  -0.513279E+01
  2626   0.592411E+02   0.206518E+01   0.367122E-07  -0.510936E+01
  2627   0.592200E+02   0.204855E+01   0.366379E-07  -0.508526E+01
  2628   0.591968E+02   0.203199E+01   0.365638E-07  -0.506038E+01
  2629   0.591725E+02   0.201540E+01   0.364897E-07  -0.503479E+01
  2630   0.591469E+02   0.199902E+01   0.364158E-07  -0.500849E+01
  2631   0.591194E+02   0.198263E+01   0.363420E-07  -0.498158E+01
  2632   0.590907E+02   0.196629E+01   0.362684E-07  -0.495398E+01
  2633   0.590586E+02   0.195009E+01   0.361948E-07  -0.492564E+01
  2634   0.590260E+02   0.193402E+01   0.361214E-07  -0.489663E+01
  2635   0.589909E+02   0.191793E+01   0.360481E-07  -0.486719E+01
  2636   0.589546E+02   0.190198E+01   0.359749E-07  -0.483703E+01
  2637   0.589165E+02   0.188615E+01   0.359019E-07  -0.480624E+01
  2638   0.588758E+02   0.187039E+01   0.358290E-07  -0.477489E+01
  2639   0.588340E+02   0.185483E+01   0.357561E-07  -0.474299E+01
  2640   0.587904E+02   0.183925E+01   0.356834E-07  -0.471049E+01
  2641   0.587435E+02   0.182395E+01   0.356109E-07  -0.467754E+01
  2642   0.586964E+02   0.180871E+01   0.355384E-07  -0.464399E+01
  2643   0.586460E+02   0.179360E+01   0.354661E-07  -0.460986E+01
  2644   0.585945E+02   0.177855E+01   0.353939E-07  -0.457531E+01
  2645   0.585406E+02   0.176371E+01   0.353218E-07  -0.454026E+01
  2646   0.584836E+02   0.174907E+01   0.352498E-07  -0.450474E+01
  2647   0.584255E+02   0.173456E+01   0.351779E-07  -0.446875E+01
  2648   0.583658E+02   0.172003E+01   0.351061E-07  -0.443229E+01
  2649   0.583029E+02   0.170586E+01   0.350345E-07  -0.439553E+01
  2650   0.582384E+02   0.169174E+01   0.349630E-07  -0.435825E+01
  2651   0.581714E+02   0.167790E+01   0.348915E-07  -0.432061E+01
  2652   0.581022E+02   0.166412E+01   0.348202E-07  -0.428253E+01
  2653   0.580313E+02   0.165061E+01   0.347490E-07  -0.424425E+01
  2654   0.579574E+02   0.163722E+01   0.346780E-07  -0.420547E+01
  2655   0.578820E+02   0.162388E+01   0.346070E-07  -0.416641E+01
  2656   0.578036E+02   0.161089E+01   0.345362E-07  -0.412692E+01
  2657   0.577229E+02   0.159801E+01   0.344654E-07  -0.408717E+01
  2658   0.576408E+02   0.158532E+01   0.343948E-07  -0.404721E+01
  2659   0.575573E+02   0.157289E+01   0.343243E-07  -0.400677E+01
  2660   0.574702E+02   0.156057E+01   0.342539E-07  -0.396613E+01
  2661   0.573809E+02   0.154844E+01   0.341836E-07  -0.392523E+01
  2662   0.572888E+02   0.153656E+01   0.341135E-07  -0.388399E+01
  2663   0.571947E+02   0.152478E+01   0.340434E-07  -0.384257E+01
  2664   0.570993E+02   0.151318E+01   0.339735E-07  -0.380089E+01
  2665   0.570011E+02   0.150182E+01   0.339037E-07  -0.375896E+01
  2666   0.569002E+02   0.149064E+01   0.338340E-07  -0.371692E+01
  2667   0.567974E+02   0.147971E+01   0.337644E-07  -0.367456E+01
  2668   0.566927E+02   0.146893E+01   0.336949E-07  -0.363210E+01
  2669   0.565853E+02   0.145833E+01   0.336256E-07  -0.358939E+01
  2670   0.564767E+02   0.144803E+01   0.335564E-07  -0.354659E+01
  2671   0.563649E+02   0.143783E+01   0.334872E-07  -0.350362E+01
  2672   0.562512E+02   0.142785E+01   0.334183E-07  -0.346056E+01
  2673   0.561358E+02   0.141810E+01   0.333494E-07  -0.341726E+01
  2674   0.560178E+02   0.140866E+01   0.332806E-07  -0.337402E+01
  2675   0.558982E+02   0.139929E+01   0.332120E-07  -0.333056E+01
  2676   0.557760E+02   0.139015E+01   0.331435E-07  -0.328716E+01
  2677   0.556515E+02   0.138123E+01   0.330751E-07  -0.324360E+01
  2678   0.555245E+02   0.137260E+01   0.330068E-07  -0.319997E+01
  2679   0.553959E+02   0.136404E+01   0.329387E-07  -0.315641E+01
  2680   0.552650E+02   0.135577E+01   0.328706E-07  -0.311286E+01
  2681   0.551325E+02   0.134771E+01   0.328027E-07  -0.306930E+01
  2682   0.549978E+02   0.133987E+01   0.327349E-07  -0.302568E+01
  2683   0.548607E+02   0.133223E+01   0.326673E-07  -0.298215E+01
  2684   0.547222E+02   0.132479E+01   0.325997E-07  -0.293869E+01
  2685   0.545807E+02   0.131764E+01   0.325323E-07  -0.289518E+01
  2686   0.544386E+02   0.131053E+01   0.324650E-07  -0.285190E+01
  2687   0.542943E+02   0.130370E+01   0.323978E-07  -0.280864E+01
  2688   0.541471E+02   0.129722E+01   0.323307E-07  -0.276548E+01
  2689   0.539986E+02   0.129085E+01   0.322638E-07  -0.272248E+01
  2690   0.538487E+02   0.128468E+01   0.321970E-07  -0.267966E+01
  2691   0.536960E+02   0.127878E+01   0.321303E-07  -0.263686E+01
  2692   0.535421E+02   0.127306E+01   0.320637E-07  -0.259432E+01
  2693   0.533855E+02   0.126752E+01   0.319973E-07  -0.255195E+01
  2694   0.532283E+02   0.126232E+01   0.319310E-07  -0.250977E+01
  2695   0.530685E+02   0.125723E+01   0.318648E-07  -0.246784E+01
  2696   0.529083E+02   0.125239E+01   0.317987E-07  -0.242618E+01
  2697   0.527454E+02   0.124773E+01   0.317328E-07  -0.238470E+01
  2698   0.525800E+02   0.124331E+01   0.316670E-07  -0.234356E+01
  2699   0.524142E+02   0.123914E+01   0.316013E-07  -0.230269E+01
  2700   0.522466E+02   0.123522E+01   0.315357E-07  -0.226209E+01
  2701   0.520772E+02   0.123139E+01   0.314703E-07  -0.222190E+01
  2702   0.519068E+02   0.122780E+01   0.314050E-07  -0.218199E+01
  2703   0.517347E+02   0.122445E+01   0.313398E-07  -0.214233E+01
  2704   0.515608E+02   0.122126E+01   0.312747E-07  -0.210308E+01
  2705   0.513860E+02   0.121823E+01   0.312098E-07  -0.206408E+01
  2706   0.512094E+02   0.121551E+01   0.311450E-07  -0.202563E+01
  2707   0.510312E+02   0.121294E+01   0.310803E-07  -0.198734E+01
  2708   0.508528E+02   0.121060E+01   0.310157E-07  -0.194951E+01
  2709   0.506712E+02   0.120849E+01   0.309513E-07  -0.191213E+01
  2710   0.504895E+02   0.120652E+01   0.308870E-07  -0.187498E+01
  2711   0.503062E+02   0.120471E+01   0.308228E-07  -0.183835E+01
  2712   0.501220E+02   0.120318E+01   0.307587E-07  -0.180208E+01
  2713   0.499369E+02   0.120180E+01   0.306948E-07  -0.176625E+01
  2714   0.497495E+02   0.120063E+01   0.306309E-07  -0.173084E+01
  2715   0.495620E+02   0.119961E+01   0.305672E-07  -0.169593E+01
  2716   0.493730E+02   0.119887E+01   0.305037E-07  -0.166137E+01
  2717   0.491824E+02   0.119826E+01   0.304402E-07  -0.162722E+01
  2718   0.489918E+02   0.119786E+01   0.303769E-07  -0.159362E+01
  2719   0.487989E+02   0.119766E+01   0.303137E-07  -0.156043E+01
  2720   0.486061E+02   0.119759E+01   0.302506E-07  -0.152764E+01
  2721   0.484117E+02   0.119773E+01   0.301876E-07  -0.149538E+01
  2722   0.482166E+02   0.119798E+01   0.301248E-07  -0.146367E+01
  2723   0.480201E+02   0.119851E+01   0.300620E-07  -0.143241E+01
  2724   0.478236E+02   0.119924E+01   0.299994E-07  -0.140153E+01
  2725   0.476264E+02   0.120000E+01   0.299369E-07  -0.137124E+01
  2726   0.474278E+02   0.120096E+01   0.298746E-07  -0.134148E+01
  2727   0.472293E+02   0.120210E+01   0.298123E-07  -0.131222E+01
  2728   0.470287E+02   0.120343E+01   0.297502E-07  -0.128347E+01
  2729   0.468289E+02   0.120487E+01   0.296882E-07  -0.125521E+01
  2730   0.466285E+02   0.120649E+01   0.296263E-07  -0.122753E+01
  2731   0.464268E+02   0.120829E+01   0.295645E-07  -0.120034E+01
  2732   0.462252E+02   0.121020E+01   0.295028E-07  -0.117379E+01
  2733   0.460224E+02   0.121228E+01   0.294413E-07  -0.114771E+01
  2734   0.458197E+02   0.121446E+01   0.293799E-07  -0.112219E+01
  2735   0.456165E+02   0.121681E+01   0.293186E-07  -0.109728E+01
  2736   0.454135E+02   0.121932E+01   0.292574E-07  -0.107284E+01
  2737   0.452093E+02   0.122186E+01   0.291963E-07  -0.104908E+01
  2738   0.450053E+02   0.122464E+01   0.291353E-07  -0.102578E+01
  2739   0.448001E+02   0.122751E+01   0.290745E-07  -0.100315E+01
  2740   0.445967E+02   0.123046E+01   0.290138E-07  -0.980967E+00
  2741   0.443920E+02   0.123357E+01   0.289531E-07  -0.959446E+00
  2742   0.441877E+02   0.123676E+01   0.288927E-07  -0.938583E+00
  2743   0.439829E+02   0.124004E+01   0.288323E-07  -0.918223E+00
  2744   0.437793E+02   0.124339E+01   0.287720E-07  -0.898438E+00
  2745   0.435745E+02   0.124704E+01   0.287118E-07  -0.879295E+00
  2746   0.433700E+02   0.125062E+01   0.286518E-07  -0.860789E+00
  2747   0.431667E+02   0.125434E+01   0.285919E-07  -0.842767E+00
  2748   0.429623E+02   0.125813E+01   0.285321E-07  -0.825447E+00
  2749   0.427591E+02   0.126199E+01   0.284724E-07  -0.808675E+00
  2750   0.425562E+02   0.126599E+01   0.284128E-07  -0.792521E+00
  2751   0.423531E+02   0.127013E+01   0.283533E-07  -0.777052E+00
  2752   0.421504E+02   0.127418E+01   0.282939E-07  -0.762189E+00
  2753   0.419488E+02   0.127837E+01   0.282347E-07  -0.747925E+00
  2754   0.417477E+02   0.128263E+01   0.281755E-07  -0.734179E+00
  2755   0.415462E+02   0.128694E+01   0.281165E-07  -0.721167E+00
  2756   0.413459E+02   0.129139E+01   0.280576E-07  -0.708735E+00
  2757   0.411460E+02   0.129576E+01   0.279988E-07  -0.696949E+00
  2758   0.409472E+02   0.130034E+01   0.279401E-07  -0.685654E+00
  2759   0.407487E+02   0.130490E+01   0.278815E-07  -0.675067E+00
  2760   0.405507E+02   0.130953E+01   0.278230E-07  -0.665107E+00
  2761   0.403530E+02   0.131421E+01   0.277646E-07  -0.655619E+00
  2762   0.401571E+02   0.131888E+01   0.277064E-07  -0.646892E+00
  2763   0.399608E+02   0.132376E+01   0.276482E-07  -0.638624E+00
  2764   0.397656E+02   0.132856E+01   0.275902E-07  -0.631031E+00
  2765   0.395715E+02   0.133334E+01   0.275322E-07  -0.624105E+00
  2766   0.393777E+02   0.133818E+01   0.274744E-07  -0.617692E+00
  2767   0.391850E+02   0.134315E+01   0.274167E-07  -0.611860E+00
  2768   0.389926E+02   0.134811E+01   0.273590E-07  -0.606676E+00
  2769   0.388012E+02   0.135312E+01   0.273015E-07  -0.601984E+00
  2770   0.386108E+02   0.135805E+01   0.272441E-07  -0.598076E+00
  2771   0.384222E+02   0.136311E+01   0.271868E-07  -0.594647E+00
  2772   0.382339E+02   0.136808E+01   0.271296E-07  -0.591766E+00
  2773   0.380466E+02   0.137310E+01   0.270725E-07  -0.589276E+00
  2774   0.378603E+02   0.137819E+01   0.270155E-07  -0.587544E+00
  2775   0.376757E+02   0.138318E+01   0.269586E-07  -0.586190E+00
  2776   0.374914E+02   0.138831E+01   0.269018E-07  -0.585580E+00
  2777   0.373080E+02   0.139334E+01   0.268451E-07  -0.585558E+00
  2778   0.371264E+02   0.139836E+01   0.267885E-07  -0.585969E+00
  2779   0.369449E+02   0.140343E+01   0.267321E-07  -0.586881E+00
  2780   0.367660E+02   0.140841E+01   0.266757E-07  -0.588362E+00
  2781   0.365879E+02   0.141345E+01   0.266194E-07  -0.590404E+00
  2782   0.364116E+02   0.141847E+01   0.265632E-07  -0.592928E+00
  2783   0.362369E+02   0.142346E+01   0.265071E-07  -0.596000E+00
  2784   0.360624E+02   0.142837E+01   0.264511E-07  -0.599613E+00
  2785   0.358895E+02   0.143341E+01   0.263953E-07  -0.603659E+00
  2786   0.357183E+02   0.143827E+01   0.263395E-07  -0.608180E+00
  2787   0.355480E+02   0.144312E+01   0.262838E-07  -0.613232E+00
  2788   0.353786E+02   0.144795E+01   0.262282E-07  -0.618739E+00
  2789   0.352109E+02   0.145275E+01   0.261727E-07  -0.624778E+00
  2790   0.350462E+02   0.145754E+01   0.261173E-07  -0.631229E+00
  2791   0.348801E+02   0.146215E+01   0.260620E-07  -0.638139E+00
  2792   0.347179E+02   0.146682E+01   0.260068E-07  -0.645500E+00
  2793   0.345566E+02   0.147147E+01   0.259517E-07  -0.653300E+00
  2794   0.343961E+02   0.147595E+01   0.258967E-07  -0.661515E+00
  2795   0.342372E+02   0.148041E+01   0.258418E-07  -0.670162E+00
  2796   0.340805E+02   0.148484E+01   0.257870E-07  -0.679205E+00
  2797   0.339255E+02   0.148918E+01   0.257323E-07  -0.688667E+00
  2798   0.337720E+02   0.149349E+01   0.256777E-07  -0.698511E+00
  2799   0.336208E+02   0.149764E+01   0.256231E-07  -0.708737E+00
  2800   0.334697E+02   0.150176E+01   0.255687E-07  -0.719326E+00
  2801   0.333215E+02   0.150578E+01   0.255144E-07  -0.730292E+00
  2802   0.331742E+02   0.150978E+01   0.254601E-07  -0.741611E+00
  2803   0.330298E+02   0.151361E+01   0.254060E-07  -0.753280E+00
  2804   0.328861E+02   0.151735E+01   0.253519E-07  -0.765281E+00
  2805   0.327454E+02   0.152107E+01   0.252979E-07  -0.777627E+00
  2806   0.326047E+02   0.152462E+01   0.252440E-07  -0.790301E+00
  2807   0.324669E+02   0.152816E+01   0.251903E-07  -0.803308E+00
  2808   0.323304E+02   0.153154E+01   0.251366E-07  -0.816615E+00
  2809   0.321961E+02   0.153483E+01   0.250830E-07  -0.830243E+00
  2810   0.320632E+02   0.153811E+01   0.250295E-07  -0.844158E+00
  2811   0.319323E+02   0.154124E+01   0.249760E-07  -0.858374E+00
  2812   0.318028E+02   0.154420E+01   0.249227E-07  -0.872881E+00
  2813   0.316761E+02   0.154709E+01   0.248695E-07  -0.887668E+00
  2814   0.315492E+02   0.154996E+01   0.248164E-07  -0.902725E+00
  2815   0.314250E+02   0.155269E+01   0.247633E-07  -0.918029E+00
  2816   0.313029E+02   0.155519E+01   0.247104E-07  -0.933599E+00
  2817   0.311827E+02   0.155776E+01   0.246575E-07  -0.949402E+00
  2818   0.310645E+02   0.156011E+01   0.246048E-07  -0.965443E+00
  2819   0.309475E+02   0.156239E+01   0.245521E-07  -0.981721E+00
  2820   0.308324E+02   0.156460E+01   0.244995E-07  -0.998202E+00
  2821   0.307192E+02   0.156659E+01   0.244470E-07  -0.101489E+01
  2822   0.306079E+02   0.156858E+01   0.243946E-07  -0.103179E+01
  2823   0.304993E+02   0.157043E+01   0.243423E-07  -0.104887E+01
  2824   0.303909E+02   0.157222E+01   0.242901E-07  -0.106614E+01
  2825   0.302852E+02   0.157372E+01   0.242380E-07  -0.108358E+01
  2826   0.301813E+02   0.157530E+01   0.241860E-07  -0.110118E+01
  2827   0.300784E+02   0.157660E+01   0.241340E-07  -0.111894E+01
  2828   0.299773E+02   0.157784E+01   0.240822E-07  -0.113684E+01
  2829   0.298788E+02   0.157894E+01   0.240305E-07  -0.115488E+01
  2830   0.297812E+02   0.157999E+01   0.239788E-07  -0.117304E+01
  2831   0.296853E+02   0.158083E+01   0.239272E-07  -0.119131E+01
  2832   0.295919E+02   0.158162E+01   0.238758E-07  -0.120968E+01
  2833   0.295002E+02   0.158213E+01   0.238244E-07  -0.122811E+01
  2834   0.294094E+02   0.158267E+01   0.237731E-07  -0.124668E+01
  2835   0.293217E+02   0.158300E+01   0.237219E-07  -0.126538E+01
  2836   0.292342E+02   0.158329E+01   0.236708E-07  -0.128404E+01
  2837   0.291490E+02   0.158330E+01   0.236198E-07  -0.130274E+01
  2838   0.290661E+02   0.158334E+01   0.235689E-07  -0.132149E+01
  2839   0.289841E+02   0.158327E+01   0.235181E-07  -0.134027E+01
  2840   0.289044E+02   0.158292E+01   0.234673E-07  -0.135909E+01
  2841   0.288263E+02   0.158254E+01   0.234167E-07  -0.137794E+01
  2842   0.287496E+02   0.158203E+01   0.233661E-07  -0.139683E+01
  2843   0.286745E+02   0.158134E+01   0.233157E-07  -0.141559E+01
  2844   0.286016E+02   0.158054E+01   0.232653E-07  -0.143438E+01
  2845   0.285294E+02   0.157963E+01   0.232150E-07  -0.145311E+01
  2846   0.284594E+02   0.157860E+01   0.231649E-07  -0.147187E+01
  2847   0.283908E+02   0.157740E+01   0.231148E-07  -0.149050E+01
  2848   0.283237E+02   0.157608E+01   0.230648E-07  -0.150906E+01
  2849   0.282579E+02   0.157466E+01   0.230149E-07  -0.152764E+01
  2850   0.281950E+02   0.157299E+01   0.229651E-07  -0.154594E+01
  2851   0.281319E+02   0.157129E+01   0.229153E-07  -0.156432E+01
  2852   0.280710E+02   0.156941E+01   0.228657E-07  -0.158248E+01
  2853   0.280121E+02   0.156744E+01   0.228162E-07  -0.160066E+01
  2854   0.279545E+02   0.156536E+01   0.227667E-07  -0.161856E+01
  2855   0.278975E+02   0.156311E+01   0.227173E-07  -0.163640E+01
  2856   0.278425E+02   0.156070E+01   0.226681E-07  -0.165412E+01
  2857   0.277896E+02   0.155812E+01   0.226189E-07  -0.167171E+01
  2858   0.277372E+02   0.155551E+01   0.225698E-07  -0.168911E+01
  2859   0.276860E+02   0.155275E+01   0.225208E-07  -0.170631E+01
  2860   0.276369E+02   0.154989E+01   0.224719E-07  -0.172340E+01
  2861   0.275889E+02   0.154680E+01   0.224231E-07  -0.174053E+01
  2862   0.275430E+02   0.154370E+01   0.223744E-07  -0.175725E+01
  2863   0.274967E+02   0.154051E+01   0.223257E-07  -0.177386E+01
  2864   0.274532E+02   0.153702E+01   0.222772E-07  -0.179029E+01
  2865   0.274101E+02   0.153359E+01   0.222287E-07  -0.180655E+01
  2866   0.273681E+02   0.152986E+01   0.221803E-07  -0.182263E+01
  2867   0.273281E+02   0.152613E+01   0.221321E-07  -0.183854E+01
  2868   0.272893E+02   0.152224E+01   0.220839E-07  -0.185414E+01
  2869   0.272515E+02   0.151821E+01   0.220357E-07  -0.186957E+01
  2870   0.272157E+02   0.151410E+01   0.219877E-07  -0.188491E+01
  2871   0.271794E+02   0.150985E+01   0.219398E-07  -0.189995E+01
  2872   0.271458E+02   0.150553E+01   0.218920E-07  -0.191476E+01
  2873   0.271132E+02   0.150099E+01   0.218442E-07  -0.192926E+01
  2874   0.270818E+02   0.149645E+01   0.217965E-07  -0.194368E+01
  2875   0.270506E+02   0.149163E+01   0.217490E-07  -0.195774E+01
  2876   0.270213E+02   0.148674E+01   0.217015E-07  -0.197165E+01
  2877   0.269922E+02   0.148186E+01   0.216540E-07  -0.198519E+01
  2878   0.269642E+02   0.147685E+01   0.216067E-07  -0.199852E+01
  2879   0.269380E+02   0.147163E+01   0.215595E-07  -0.201157E+01
  2880   0.269120E+02   0.146643E+01   0.215123E-07  -0.202440E+01
  2881   0.268870E+02   0.146102E+01   0.214653E-07  -0.203696E+01
  2882   0.268637E+02   0.145555E+01   0.214183E-07  -0.204924E+01
  2883   0.268407E+02   0.145003E+01   0.213714E-07  -0.206124E+01
  2884   0.268187E+02   0.144446E+01   0.213246E-07  -0.207290E+01
  2885   0.267975E+02   0.143877E+01   0.212779E-07  -0.208436E+01
  2886   0.267774E+02   0.143295E+01   0.212313E-07  -0.209548E+01
  2887   0.267574E+02   0.142694E+01   0.211847E-07  -0.210627E+01
  2888   0.267383E+02   0.142095E+01   0.211382E-07  -0.211679E+01
  2889   0.267201E+02   0.141477E+01   0.210919E-07  -0.212691E+01
  2890   0.267028E+02   0.140855E+01   0.210456E-07  -0.213684E+01
  2891   0.266856E+02   0.140229E+01   0.209994E-07  -0.214623E+01
  2892   0.266693E+02   0.139591E+01   0.209532E-07  -0.215544E+01
  2893   0.266532E+02   0.138949E+01   0.209072E-07  -0.216440E+01
  2894   0.266386E+02   0.138297E+01   0.208612E-07  -0.217320E+01
  2895   0.266240E+02   0.137633E+01   0.208153E-07  -0.218138E+01
  2896   0.266096E+02   0.136966E+01   0.207696E-07  -0.218932E+01
  2897   0.265967E+02   0.136289E+01   0.207238E-07  -0.219703E+01
  2898   0.265831E+02   0.135608E+01   0.206782E-07  -0.220435E+01
  2899   0.265703E+02   0.134925E+01   0.206327E-07  -0.221122E+01
  2900   0.265583E+02   0.134231E+01   0.205872E-07  -0.221772E+01
  2901   0.265463E+02   0.133535E+01   0.205418E-07  -0.222392E+01
  2902   0.265351E+02   0.132829E+01   0.204965E-07  -0.222982E+01
  2903   0.265238E+02   0.132113E+01   0.204513E-07  -0.223536E+01
  2904   0.265126E+02   0.131401E+01   0.204062E-07  -0.224046E+01
  2905   0.265015E+02   0.130680E+01   0.203611E-07  -0.224521E+01
  2906   0.264910E+02   0.129942E+01   0.203162E-07  -0.224961E+01
  2907   0.264814E+02   0.129209E+01   0.202713E-07  -0.225374E+01
  2908   0.264711E+02   0.128481E+01   0.202265E-07  -0.225745E+01
  2909   0.264608E+02   0.127743E+01   0.201818E-07  -0.226075E+01
  2910   0.264520E+02   0.126989E+01   0.201371E-07  -0.226379E+01
  2911   0.264425E+02   0.126239E+01   0.200926E-07  -0.226636E+01
  2912   0.264339E+02   0.125488E+01   0.200481E-07  -0.226875E+01
  2913   0.264238E+02   0.124727E+01   0.200037E-07  -0.227067E+01
  2914   0.264152E+02   0.123978E+01   0.199594E-07  -0.227221E+01
  2915   0.264059E+02   0.123206E+01   0.199152E-07  -0.227351E+01
  2916   0.263974E+02   0.122439E+01   0.198710E-07  -0.227436E+01
  2917   0.263883E+02   0.121662E+01   0.198270E-07  -0.227483E+01
  2918   0.263792E+02   0.120891E+01   0.197830E-07  -0.227516E+01
  2919   0.263702E+02   0.120104E+01   0.197391E-07  -0.227489E+01
  2920   0.263605E+02   0.119329E+01   0.196953E-07  -0.227442E+01
  2921   0.263524E+02   0.118546E+01   0.196516E-07  -0.227351E+01
  2922   0.263436E+02   0.117760E+01   0.196079E-07  -0.227225E+01
  2923   0.263341E+02   0.116966E+01   0.195644E-07  -0.227072E+01
  2924   0.263255E+02   0.116177E+01   0.195209E-07  -0.226877E+01
  2925   0.263162E+02   0.115394E+01   0.194775E-07  -0.226648E+01
  2926   0.263070E+02   0.114602E+01   0.194342E-07  -0.226386E+01
  2927   0.262972E+02   0.113794E+01   0.193910E-07  -0.226091E+01
  2928   0.262874E+02   0.112985E+01   0.193478E-07  -0.225764E+01
  2929   0.262777E+02   0.112218E+01   0.193048E-07  -0.225405E+01
  2930   0.262681E+02   0.111421E+01   0.192618E-07  -0.225014E+01
  2931   0.262579E+02   0.110629E+01   0.192189E-07  -0.224584E+01
  2932   0.262478E+02   0.109837E+01   0.191761E-07  -0.224124E+01
  2933   0.262363E+02   0.109043E+01   0.191334E-07  -0.223648E+01
  2934   0.262250E+02   0.108248E+01   0.190907E-07  -0.223128E+01
  2935   0.262137E+02   0.107459E+01   0.190482E-07  -0.222572E+01
  2936   0.262018E+02   0.106661E+01   0.190057E-07  -0.221971E+01
  2937   0.261893E+02   0.105878E+01   0.189633E-07  -0.221365E+01
  2938   0.261769E+02   0.105078E+01   0.189210E-07  -0.220708E+01
  2939   0.261646E+02   0.104293E+01   0.188788E-07  -0.220024E+01
  2940   0.261517E+02   0.103513E+01   0.188367E-07  -0.219328E+01
  2941   0.261375E+02   0.102726E+01   0.187946E-07  -0.218590E+01
  2942   0.261234E+02   0.101952E+01   0.187526E-07  -0.217819E+01
  2943   0.261087E+02   0.101171E+01   0.187107E-07  -0.217030E+01
  2944   0.260934E+02   0.100395E+01   0.186689E-07  -0.216208E+01
  2945   0.260782E+02   0.996196E+00   0.186272E-07  -0.215361E+01
  2946   0.260617E+02   0.988504E+00   0.185856E-07  -0.214483E+01
  2947   0.260453E+02   0.980881E+00   0.185440E-07  -0.213588E+01
  2948   0.260284E+02   0.973251E+00   0.185026E-07  -0.212655E+01
  2949   0.260101E+02   0.965689E+00   0.184612E-07  -0.211699E+01
  2950   0.259919E+02   0.958123E+00   0.184199E-07  -0.210729E+01
  2951   0.259732E+02   0.950625E+00   0.183787E-07  -0.209728E+01
  2952   0.259539E+02   0.943196E+00   0.183375E-07  -0.208706E+01
  2953   0.259333E+02   0.935909E+00   0.182965E-07  -0.207648E+01
  2954   0.259122E+02   0.928541E+00   0.182555E-07  -0.206583E+01
  2955   0.258912E+02   0.921239E+00   0.182146E-07  -0.205482E+01
  2956   0.258690E+02   0.914002E+00   0.181738E-07  -0.204361E+01
  2957   0.258463E+02   0.906830E+00   0.181331E-07  -0.203226E+01
  2958   0.258231E+02   0.899721E+00   0.180925E-07  -0.202063E+01
  2959   0.257986E+02   0.892602E+00   0.180519E-07  -0.200887E+01
  2960   0.257737E+02   0.885693E+00   0.180114E-07  -0.199677E+01
  2961   0.257490E+02   0.878698E+00   0.179710E-07  -0.198454E+01
  2962   0.257224E+02   0.871763E+00   0.179307E-07  -0.197219E+01
  2963   0.256961E+02   0.865036E+00   0.178905E-07  -0.195950E+01
  2964   0.256679E+02   0.858220E+00   0.178503E-07  -0.194662E+01
  2965   0.256400E+02   0.851537E+00   0.178102E-07  -0.193363E+01
  2966   0.256110E+02   0.844911E+00   0.177702E-07  -0.192044E+01
  2967   0.255808E+02   0.838342E+00   0.177303E-07  -0.190708E+01
  2968   0.255502E+02   0.831829E+00   0.176904E-07  -0.189353E+01
  2969   0.255185E+02   0.825372E+00   0.176507E-07  -0.187973E+01
  2970   0.254864E+02   0.818968E+00   0.176110E-07  -0.186582E+01
  2971   0.254548E+02   0.812693E+00   0.175713E-07  -0.185189E+01
  2972   0.254213E+02   0.806470E+00   0.175318E-07  -0.183763E+01
  2973   0.253867E+02   0.800300E+00   0.174923E-07  -0.182335E+01
  2974   0.253533E+02   0.794180E+00   0.174529E-07  -0.180883E+01
  2975   0.253181E+02   0.788186E+00   0.174136E-07  -0.179429E+01
  2976   0.252812E+02   0.782167E+00   0.173743E-07  -0.177951E+01
  2977   0.252454E+02   0.776345E+00   0.173351E-07  -0.176472E+01
  2978   0.252072E+02   0.770571E+00   0.172960E-07  -0.174977E+01
  2979   0.251687E+02   0.764919E+00   0.172570E-07  -0.173474E+01
  2980   0.251299E+02   0.759239E+00   0.172180E-07  -0.171955E+01
  2981   0.250902E+02   0.753754E+00   0.171791E-07  -0.170428E+01
  2982   0.250487E+02   0.748239E+00   0.171403E-07  -0.168893E+01
  2983   0.250071E+02   0.742843E+00   0.171016E-07  -0.167351E+01
  2984   0.249652E+02   0.737564E+00   0.170629E-07  -0.165801E+01
  2985   0.249224E+02   0.732328E+00   0.170243E-07  -0.164238E+01
  2986   0.248787E+02   0.727208E+00   0.169857E-07  -0.162674E+01
  2987   0.248348E+02   0.722129E+00   0.169472E-07  -0.161112E+01
